,goods_no,est_no,image,point_yn
323,1538749,13477097,/data/estimate/1538749_0/gallery_5fc714f2a7f6d.jpg,N
324,1639236,13477140,/data/estimate/1639236_0/gallery_5fc7153692302.jpg,N
325,1525645,13477224,/data/estimate/1525645_0/gallery_5fc715c9b8ea3.jpg,N
326,1546697,13477257,/data/estimate/1546697_0/gallery_5fc71609886d0.jpg,N
327,847182,13477324,/data/estimate/847182_0/gallery_5fc716856dcc1.jpg,N
328,835758,13477422,/data/estimate/835758_0/gallery_5fc7171f7e233.jpg,N
329,886435,13477425,/data/estimate/886435_0/gallery_5fc71724d887e.jpg,N
330,725707,13477632,/data/estimate/725707_0/gallery_5fc71875ee99b.jpg,N
331,1197891,13477658,/data/estimate/1197891_0/gallery_5fc7189d38df3.jpg,N
332,981201,13477738,/data/estimate/981201_0/gallery_5fc7192a207d9.jpg,N
333,1129608,13477745,/data/estimate/1129608_0/gallery_5fc7193d2570c.jpg,N
334,943145,13477748,/data/estimate/943145_0/gallery_5fc7194394d0b.jpg,N
335,743456,13477752,/data/estimate/743456_0/gallery_5fc7194782c82.jpg,N
336,412455,13477814,/data/estimate/412455_0/gallery_5fc719cb32ddf.jpg,N
337,1660493,13477832,/data/estimate/1660493_0/gallery_5fc719e0f3592.jpg,N
338,971754,13477835,/data/estimate/971754_0/gallery_5fc719e2c5cde.jpg,N
339,1173366,13477945,/data/estimate/1173366_0/gallery_5fc71a786435e.jpg,N
340,1675300,13477986,/data/estimate/1675300_0/gallery_5fc71aa07c6a4.jpg,N
341,1670813,13478062,/data/estimate/1670813_0/gallery_5fc71b082536a.jpg,N
342,1670813,13478062,/data/estimate/1670813_0/gallery_5fc71b08c4e63.jpg,N
343,637577,13478340,/data/estimate/637577_0/gallery_5fc71ca4e0c92.jpg,N
344,637577,13478340,/data/estimate/637577_0/gallery_5fc71ca58136d.jpg,N
345,1515893,13478354,/data/estimate/1515893_0/gallery_5fc71cf57fb9d.jpg,N
346,630256,13478393,/data/estimate/630256_0/gallery_5fc71cf224687.jpg,N
347,1280017,13478441,/data/estimate/1280017_0/gallery_5fc71d2994e2f.jpg,N
348,948656,13478609,/data/estimate/948656_0/gallery_5fc71e4268c23.jpg,N
349,1567381,13478759,/data/estimate/1567381_0/gallery_5fc71f3a1ea8b.jpg,N
350,1180331,13478831,/data/estimate/1180331_0/gallery_5fc71fae4ae87.jpg,N
351,1145387,13478918,/data/estimate/1145387_0/gallery_5fc7203e9e365.jpg,N
352,1525624,13478958,/data/estimate/1525624_0/gallery_5fc72084b6d0f.jpg,N
353,1216585,13479031,/data/estimate/1216585_0/gallery_5fc720f94058f.jpg,N
354,1174841,13479075,/data/estimate/1174841_0/gallery_5fc72133e6b41.jpg,N
355,910127,13479205,/data/estimate/910127_0/gallery_5fc722244eb49.jpg,N
356,1639756,13479251,/data/estimate/1639756_0/gallery_5fc7226bd1f48.jpg,N
357,864555,13479278,/data/estimate/864555_0/gallery_5fc722985a4a7.jpg,N
358,1636250,13479305,/data/estimate/1636250_0/gallery_5fc722b89da4b.jpg,N
359,1415907,13479323,/data/estimate/1415907_0/gallery_5fc722d1acd67.jpg,N
360,687691,13479400,/data/estimate/687691_0/gallery_5fc7233c71e06.jpg,N
361,1317097,13479427,/data/estimate/1317097_0/gallery_5fc72362bf28d.jpg,N
362,1688429,13479490,/data/estimate/1688429_0/gallery_5fc723c0834bd.jpg,N
363,1639235,13479517,/data/estimate/1639235_0/gallery_5fc723e4b0939.jpg,N
364,998051,13479552,/data/estimate/998051_0/gallery_5fc72410aae98.jpg,N
365,991340,13479620,/data/estimate/991340_0/gallery_5fc7247fce709.jpg,N
366,1517363,13479702,/data/estimate/1517363_0/gallery_5fc724ff9df48.jpg,N
367,1517363,13479724,/data/estimate/1517363_0/gallery_5fc725194d98c.jpg,N
368,1144459,13479729,/data/estimate/1144459_0/gallery_5fc72521a3f8a.jpg,N
369,1583547,13479899,/data/estimate/1583547_0/gallery_5fc7260992459.jpg,N
370,1292010,13479930,/data/estimate/1292010_0/gallery_5fc72638e7e16.jpg,N
371,1616998,13479962,/data/estimate/1616998_0/gallery_5fc726ebbfe1d.jpg,N
372,1616998,13479962,/data/estimate/1616998_0/gallery_5fc726ed22848.jpg,N
373,1616998,13479962,/data/estimate/1616998_0/gallery_5fc726ea789eb.jpg,N
374,1139101,13479985,/data/estimate/1139101_0/gallery_5fc72696d6121.jpg,N
375,681102,13480044,/data/estimate/681102_0/gallery_5fc726e8a8191.jpg,N
376,752821,13480051,/data/estimate/752821_0/gallery_5fc726f4aa54a.jpg,N
377,890774,13480072,/data/estimate/890774_0/gallery_5fc72721724fe.jpg,N
378,311049,13480086,/data/estimate/311049_0/gallery_5fc7272d8766c.jpg,N
379,1492812,13480103,/data/estimate/1492812_0/gallery_5fc727437a2e8.jpg,N
380,1174843,13480138,/data/estimate/1174843_0/gallery_5fc7276d6275c.jpg,N
381,1186182,13480196,/data/estimate/1186182_0/gallery_5fc727bdd410d.jpg,N
382,1505908,13480323,/data/estimate/1505908_0/gallery_5fc728629cb0d.jpg,N
383,1600358,13480385,/data/estimate/1600358_0/gallery_5fc728baddab2.jpg,N
384,1208839,13480402,/data/estimate/1208839_0/gallery_5fc728d63c6ff.jpg,N
385,1601091,13480430,/data/estimate/1601091_0/gallery_5fc72906b625f.jpg,N
386,1207723,13480488,/data/estimate/1207723_0/gallery_5fc7295471725.jpg,N
387,475980,13480505,/data/estimate/475980_0/gallery_5fc7296ed0c52.jpg,N
388,1645121,13480581,/data/estimate/1645121_0/gallery_5fc729e3cdab4.jpg,N
389,490093,13480667,/data/estimate/490093_0/gallery_5fc72a5200378.jpg,N
390,1599217,13480763,/data/estimate/1599217_0/gallery_5fc72acaaf0f6.jpg,N
391,1645270,13480767,/data/estimate/1645270_0/gallery_5fc72acd17e79.jpg,N
392,757929,13480775,/data/estimate/757929_0/gallery_5fc72ad6e9a5b.jpg,N
393,805491,13480815,/data/estimate/805491_0/gallery_5fc72b0598d29.jpg,N
394,1639756,13480872,/data/estimate/1639756_0/gallery_5fc72b5d2f7ac.jpg,N
395,1504726,13480918,/data/estimate/1504726_0/gallery_5fc72ba0b23c1.jpg,N
396,1541844,13480990,/data/estimate/1541844_0/gallery_5fc72c10d0022.jpg,N
397,1253631,13481023,/data/estimate/1253631_0/gallery_5fc72c3a35946.jpg,N
398,1194755,13481054,/data/estimate/1194755_0/gallery_5fc72c6a660bf.jpg,N
399,1194755,13481054,/data/estimate/1194755_0/gallery_5fc72c6b24bb8.jpg,N
400,998051,13481140,/data/estimate/998051_0/gallery_5fc72ccfd7043.jpg,N
401,1451938,13481308,/data/estimate/1451938_0/gallery_5fc72da17f951.jpg,N
402,1451938,13481308,/data/estimate/1451938_0/gallery_5fc72da229b16.jpg,N
403,1603618,13481360,/data/estimate/1603618_0/gallery_5fc72dddd918c.jpg,N
404,836979,13481482,/data/estimate/836979_0/gallery_5fc72e75dcf67.jpg,N
405,836979,13481482,/data/estimate/836979_0/gallery_5fc72e7543cce.jpg,N
406,1612609,13481641,/data/estimate/1612609_0/gallery_5fc72f43815a3.jpg,N
407,1612609,13481641,/data/estimate/1612609_0/gallery_5fc72f442fb4d.jpg,N
408,274623,13481697,/data/estimate/274623_0/gallery_5fc72f8381ba0.jpg,N
409,1196940,13481743,/data/estimate/1196940_0/gallery_5fc72fb424a39.jpg,N
410,659554,13481797,/data/estimate/659554_0/gallery_5fc72ff23159c.jpg,N
411,212880,13482044,/data/estimate/212880_0/gallery_5fc73108d41d2.jpg,N
412,1281410,13482059,/data/estimate/1281410_0/gallery_5fc7311dde335.jpg,N
413,276256,13482110,/data/estimate/276256_0/gallery_5fc73161187b5.jpg,N
414,865693,13482138,/data/estimate/865693_0/gallery_5fc731849415d.jpg,N
415,1688438,13482246,/data/estimate/1688438_0/gallery_5fc732060186e.jpg,N
416,1310750,13482321,/data/estimate/1310750_0/gallery_5fc7325917e96.jpg,N
417,1605754,13482329,/data/estimate/1605754_0/gallery_5fc7325fac0eb.jpg,N
418,1605754,13482329,/data/estimate/1605754_0/gallery_5fc732604dc2e.jpg,N
419,1335293,13482342,/data/estimate/1335293_0/gallery_5fc7326f16204.jpg,N
420,1705122,13482430,/data/estimate/1705122_0/gallery_5fc732d8f2eb5.jpg,N
421,540420,13482484,/data/estimate/540420_0/gallery_5fc7331b1a3e4.jpg,N
422,1158743,13482495,/data/estimate/1158743_0/gallery_5fc733223996d.jpg,N
423,1288247,13482522,/data/estimate/1288247_0/gallery_5fc733413c22b.jpg,N
424,1100529,13482532,/data/estimate/1100529_0/gallery_5fc7334848e02.jpg,N
425,1369484,13482577,/data/estimate/1369484_0/gallery_5fc73989f0078.jpg,N
426,1173385,13482666,/data/estimate/1173385_0/gallery_5fc733d7a2056.jpg,N
427,1186798,13482682,/data/estimate/1186798_0/gallery_5fc733f7258e5.jpg,N
428,1565702,13482695,/data/estimate/1565702_0/gallery_5fc73405046dd.jpg,N
429,1579247,13482703,/data/estimate/1579247_0/gallery_5fc734104c3d9.jpg,N
430,1686521,13482721,/data/estimate/1686521_0/gallery_5fc73431c8c85.jpg,N
431,1686521,13482721,/data/estimate/1686521_0/gallery_5fc734329193b.jpg,N
432,953822,13482809,/data/estimate/953822_0/gallery_5fc7349358758.jpg,N
433,250189,13482971,/data/estimate/250189_0/gallery_5fc7355aa73fd.jpg,N
434,659554,13482972,/data/estimate/659554_0/gallery_5fc7355ab17c8.jpg,N
435,1570245,13483041,/data/estimate/1570245_0/gallery_5fc735a4aef86.jpg,N
436,1602877,13483073,/data/estimate/1602877_0/gallery_5fc735c29bed9.jpg,N
437,1689505,13483081,/data/estimate/1689505_0/gallery_5fc735ca7c2f1.jpg,N
438,998051,13483106,/data/estimate/998051_0/gallery_5fc735e6a6dfe.jpg,N
439,1100326,13483166,/data/estimate/1100326_0/gallery_5fc736334a125.jpg,N
440,1473136,13483185,/data/estimate/1473136_0/gallery_5fc7364a4ad3c.jpg,N
441,998051,13483186,/data/estimate/998051_0/gallery_5fc7364aed1bc.jpg,N
442,1237128,13483191,/data/estimate/1237128_0/gallery_5fc73654e3b06.jpg,N
443,1237128,13483191,/data/estimate/1237128_0/gallery_5fc73655a801d.jpg,N
444,1114635,13483362,/data/estimate/1114635_0/gallery_5fc7371a202f6.jpg,N
445,998051,13483387,/data/estimate/998051_0/gallery_5fc7372fce260.jpg,N
446,998051,13483387,/data/estimate/998051_0/gallery_5fc73730cca9c.jpg,N
447,998051,13483387,/data/estimate/998051_0/gallery_5fc7372f11305.jpg,N
448,1473516,13483411,/data/estimate/1473516_0/gallery_5fc7374bb40a7.jpg,N
449,1515905,13483417,/data/estimate/1515905_0/gallery_5fc737512c2a8.jpg,N
450,1421371,13483443,/data/estimate/1421371_0/gallery_5fc737720f0a9.jpg,N
451,1144989,13483451,/data/estimate/1144989_0/gallery_5fc7377b44bfb.jpg,N
452,1333946,13483477,/data/estimate/1333946_0/gallery_5fc737a15e68d.jpg,N
453,623695,13483566,/data/estimate/623695_0/gallery_5fc7380fa4569.jpg,N
454,907047,13483730,/data/estimate/907047_0/gallery_5fc738e9add68.jpg,N
455,908897,13483764,/data/estimate/908897_0/gallery_5fc73913f06aa.jpg,N
456,998051,13483788,/data/estimate/998051_0/gallery_5fc7392e69872.jpg,N
457,998051,13483788,/data/estimate/998051_0/gallery_5fc7392c7e9c7.jpg,N
458,998051,13483788,/data/estimate/998051_0/gallery_5fc7392d5efe4.jpg,N
459,1115974,13483890,/data/estimate/1115974_0/gallery_5fc78346c7c21.jpg,N
460,1582536,13483923,/data/estimate/1582536_0/gallery_5fc739b51aa3a.jpg,N
461,1638839,13483981,/data/estimate/1638839_0/gallery_5fc739ef7d30c.jpg,N
462,863587,13483993,/data/estimate/863587_0/gallery_5fc73a007f3e9.jpg,N
463,1086824,13484004,/data/estimate/1086824_0/gallery_5fc73a0953860.jpg,N
464,103619,13484066,/data/estimate/103619_0/gallery_5fc73a533f56c.jpg,N
465,1639241,13484068,/data/estimate/1639241_0/gallery_5fc73a576c4fc.jpg,N
466,102887,13484114,/data/estimate/102887_0/gallery_5fc73a8a8ac80.jpg,N
467,1639673,13484129,/data/estimate/1639673_0/gallery_5fc73a97d144a.jpg,N
468,818767,13484162,/data/estimate/818767_0/gallery_5fc73aba65967.jpg,N
469,818767,13484162,/data/estimate/818767_0/gallery_5fc73abb212e5.jpg,N
470,818767,13484162,/data/estimate/818767_0/gallery_5fc73abbd4256.jpg,N
471,1303722,13484166,/data/estimate/1303722_0/gallery_5fc73ac0bda6f.jpg,N
472,1214164,13484171,/data/estimate/1214164_0/gallery_5fc73ac607900.jpg,N
473,1555175,13484241,/data/estimate/1555175_0/gallery_5fc73b194612a.jpg,N
474,1551767,13484311,/data/estimate/1551767_0/gallery_5fc73b7323997.jpg,N
475,1492581,13484349,/data/estimate/1492581_0/gallery_5fc73ba578027.jpg,N
476,1687102,13484387,/data/estimate/1687102_0/gallery_5fc73bd4644fc.jpg,N
477,1639756,13484472,/data/estimate/1639756_0/gallery_5fc73c3c16e54.jpg,N
478,1607026,13484493,/data/estimate/1607026_0/gallery_5fc73c5a34055.jpg,N
479,606312,13484570,/data/estimate/606312_0/gallery_5fc73cae8014f.jpg,N
480,1505908,13484586,/data/estimate/1505908_0/gallery_5fc73cc24eeaf.jpg,N
481,1505908,13484586,/data/estimate/1505908_0/gallery_5fc73f5793f74.jpg,N
482,1647530,13484588,/data/estimate/1647530_0/gallery_5fc73cc615c20.jpg,N
483,1382658,13484702,/data/estimate/1382658_0/gallery_5fc73d597c5c3.jpg,N
484,1545131,13484749,/data/estimate/1545131_0/gallery_5fc73d94096b3.jpg,N
485,1621846,13484779,/data/estimate/1621846_0/gallery_5fc73dae5b5d1.jpg,N
486,954594,13484785,/data/estimate/954594_0/gallery_5fc73db512e99.jpg,N
487,1139175,13484830,/data/estimate/1139175_0/gallery_5fc73ddece9b7.jpg,N
488,275278,13484857,/data/estimate/275278_0/gallery_5fc73df7976b1.jpg,N
489,1535641,13484868,/data/estimate/1535641_0/gallery_5fc73e05d3b6f.jpg,N
490,1339555,13484934,/data/estimate/1339555_0/gallery_5fc73e5915b88.jpg,N
491,1468964,13485021,/data/estimate/1468964_0/gallery_5fc73ebb64847.jpg,N
492,1603546,13485043,/data/estimate/1603546_0/gallery_5fc73ed139de7.jpg,N
493,1603546,13485043,/data/estimate/1603546_0/gallery_5fc73ed35a65d.jpg,N
494,1253158,13485313,/data/estimate/1253158_0/gallery_5fc7400b9c6e5.jpg,N
495,1250880,13485325,/data/estimate/1250880_0/gallery_5fc740116e299.jpg,N
496,1124987,13485403,/data/estimate/1124987_0/gallery_5fc7406e52317.jpg,N
497,1632869,13485413,/data/estimate/1632869_0/gallery_5fc74079546b1.jpg,N
498,1612721,13485419,/data/estimate/1612721_0/gallery_5fc7407fc1863.jpg,N
499,999426,13485503,/data/estimate/999426_0/gallery_5fc740d7993e5.jpg,N
500,924536,13485578,/data/estimate/924536_0/gallery_5fc74134097ff.jpg,N
501,1119910,13485627,/data/estimate/1119910_0/gallery_5fc741694bbb2.jpg,N
502,954594,13485691,/data/estimate/954594_0/gallery_5fc741bc43fc3.jpg,N
503,1642962,13485699,/data/estimate/1642962_0/gallery_5fc741c4d1c2c.jpg,N
504,1145196,13485709,/data/estimate/1145196_0/gallery_5fc741cda6965.jpg,N
505,1632867,13485751,/data/estimate/1632867_0/gallery_5fc741f7a4565.jpg,N
506,677786,13485769,/data/estimate/677786_0/gallery_5fc7420d4458c.jpg,N
507,1321881,13485782,/data/estimate/1321881_0/gallery_5fc74215ed22d.jpg,N
508,912482,13485858,/data/estimate/912482_0/gallery_5fc742774bfd9.jpg,N
509,212880,13485883,/data/estimate/212880_0/gallery_5fc74296a693a.jpg,N
510,1582537,13485909,/data/estimate/1582537_0/gallery_5fc742ad1b55a.jpg,N
511,1658795,13485951,/data/estimate/1658795_0/gallery_5fc742e51a2a1.jpg,N
512,1071621,13486042,/data/estimate/1071621_0/gallery_5fc74353d741a.jpg,N
513,1639756,13486119,/data/estimate/1639756_0/gallery_5fc743a357b5f.jpg,N
514,1545469,13486150,/data/estimate/1545469_0/gallery_5fc743cf2e61c.jpg,N
515,1253818,13486158,/data/estimate/1253818_0/gallery_5fc743e667aa7.jpg,N
516,606314,13486189,/data/estimate/606314_0/gallery_5fc7440899d4d.jpg,N
517,661273,13486198,/data/estimate/661273_0/gallery_5fc74413b48ad.jpg,N
518,1208839,13486266,/data/estimate/1208839_0/gallery_5fc7446be8b76.jpg,N
519,908897,13486312,/data/estimate/908897_0/gallery_5fc744a036875.jpg,N
520,1217734,13486321,/data/estimate/1217734_0/gallery_5fc744a8d8a29.jpg,N
521,1609224,13486343,/data/estimate/1609224_0/gallery_5fc744c91310b.jpg,N
522,1492812,13486354,/data/estimate/1492812_0/gallery_5fc744ce9f7a3.jpg,N
523,454425,13486529,/data/estimate/454425_0/gallery_5fc7457f89d99.jpg,N
524,999426,13486535,/data/estimate/999426_0/gallery_5fc7458263ffa.jpg,N
525,1574319,13486553,/data/estimate/1574319_0/gallery_5fc74598eb171.jpg,N
526,1123859,13486575,/data/estimate/1123859_0/gallery_5fc745b63fe7a.jpg,N
527,947201,13486596,/data/estimate/947201_0/gallery_5fc745cd073ec.jpg,N
528,1282244,13486637,/data/estimate/1282244_0/gallery_5fc745f6cd141.jpg,N
529,1604995,13486753,/data/estimate/1604995_0/gallery_5fc7467b7ebfa.jpg,N
530,1554515,13486779,/data/estimate/1554515_0/gallery_5fc74695e0239.jpg,N
531,1110026,13486790,/data/estimate/1110026_0/gallery_5fc746a3181dd.jpg,N
532,1666078,13486794,/data/estimate/1666078_0/gallery_5fc746aaea3a0.jpg,N
533,1271535,13486883,/data/estimate/1271535_0/gallery_5fc7470e85a6f.jpg,N
534,1537634,13486917,/data/estimate/1537634_0/gallery_5fc7473c998bf.jpg,N
535,1537553,13486961,/data/estimate/1537553_0/gallery_5fc747710d8e4.jpg,N
536,1681366,13486989,/data/estimate/1681366_0/gallery_5fc747908aa1f.jpg,N
537,1391664,13487006,/data/estimate/1391664_0/gallery_5fc747aa8cc19.jpg,N
538,1507608,13487055,/data/estimate/1507608_0/gallery_5fc747ebb7064.jpg,N
539,1622294,13487120,/data/estimate/1622294_0/gallery_5fc748316911a.jpg,N
540,734085,13487216,/data/estimate/734085_0/gallery_5fc7489fdfe3f.jpg,N
541,1609224,13487308,/data/estimate/1609224_0/gallery_5fc7490e5de11.jpg,N
542,1355922,13487493,/data/estimate/1355922_0/gallery_5fc749e439c4d.jpg,N
543,1609224,13487555,/data/estimate/1609224_0/gallery_5fc74a3b5fd27.jpg,N
544,1253818,13487603,/data/estimate/1253818_0/gallery_5fc74a6ebf410.jpg,N
545,1253818,13487603,/data/estimate/1253818_0/gallery_5fc74a6f5fc39.jpg,N
546,1550577,13487651,/data/estimate/1550577_0/gallery_5fc74aa32314a.jpg,N
547,454428,13487661,/data/estimate/454428_0/gallery_5fc74aa97799d.jpg,N
548,1431889,13487694,/data/estimate/1431889_0/gallery_5fc74ad11fbbc.jpg,N
549,1466741,13487743,/data/estimate/1466741_0/gallery_5fc74b0f1684a.jpg,N
550,991337,13487744,/data/estimate/991337_0/gallery_5fc74b1035a23.jpg,N
551,1111102,13487745,/data/estimate/1111102_0/gallery_5fc74b10b7292.jpg,N
552,1623333,13487808,/data/estimate/1623333_0/gallery_5fc74b4c16c59.jpg,N
553,986708,13487813,/data/estimate/986708_0/gallery_5fc74b4fe6558.jpg,N
554,986708,13487813,/data/estimate/986708_0/gallery_5fc74b51951da.jpg,N
555,1554337,13487827,/data/estimate/1554337_0/gallery_5fc74b667ac8f.jpg,N
556,1220731,13487834,/data/estimate/1220731_0/gallery_5fc74b6ca361e.jpg,N
557,1149328,13487864,/data/estimate/1149328_0/gallery_5fc74b8b059db.jpg,N
558,1639756,13487934,/data/estimate/1639756_0/gallery_5fc74bd06678b.jpg,N
559,1294539,13487968,/data/estimate/1294539_0/gallery_5fc74bf4b6514.jpg,N
560,836981,13487986,/data/estimate/836981_0/gallery_5fc74c069db12.jpg,N
561,1108007,13488188,/data/estimate/1108007_0/gallery_5fc74d0935e24.jpg,N
562,1148740,13488366,/data/estimate/1148740_0/gallery_5fc74dcd459bb.jpg,N
563,978524,13488379,/data/estimate/978524_0/gallery_5fc74dd9735ba.jpg,N
564,1210694,13488478,/data/estimate/1210694_0/gallery_5fc74e5145da3.jpg,N
565,978524,13488505,/data/estimate/978524_0/gallery_5fc74e7a7119e.jpg,N
566,1669572,13488524,/data/estimate/1669572_0/gallery_5fc74e98613c2.jpg,N
567,1689405,13488542,/data/estimate/1689405_0/gallery_5fc74eadd805f.jpg,N
568,1464179,13488547,/data/estimate/1464179_0/gallery_5fc74eb133dc2.jpg,N
569,1354129,13488549,/data/estimate/1354129_0/gallery_5fc74eb496ec5.jpg,N
570,1080933,13488597,/data/estimate/1080933_0/gallery_5fc74ef765727.jpg,N
571,1688433,13488645,/data/estimate/1688433_0/gallery_5fc74f2b255fe.jpg,N
572,1080978,13488651,/data/estimate/1080978_0/gallery_5fc74f3175115.jpg,N
573,659554,13488748,/data/estimate/659554_0/gallery_5fc74fcf4d5c0.jpg,N
574,1333648,13488841,/data/estimate/1333648_0/gallery_5fc7504684448.jpg,N
575,917602,13488872,/data/estimate/917602_0/gallery_5fc750718322d.jpg,N
576,765029,13488876,/data/estimate/765029_0/gallery_5fc75076b917b.jpg,N
577,1139505,13488902,/data/estimate/1139505_0/gallery_5fc75094da3fa.jpg,N
578,1474904,13488924,/data/estimate/1474904_0/gallery_5fc750b8638df.jpg,N
579,765032,13488926,/data/estimate/765032_0/gallery_5fc750bba7527.jpg,N
580,1654353,13488936,/data/estimate/1654353_0/gallery_5fc750c8cd40d.jpg,N
581,1654353,13488936,/data/estimate/1654353_0/gallery_5fc750c98f077.jpg,N
582,1639556,13488938,/data/estimate/1639556_0/gallery_5fc750cad001f.jpg,N
583,552742,13488980,/data/estimate/552742_0/gallery_5fc75104066be.jpg,N
584,1507321,13489006,/data/estimate/1507321_0/gallery_5fc75122ae40d.jpg,N
585,1591766,13489033,/data/estimate/1591766_0/gallery_5fc7514352557.jpg,N
586,1690904,13489113,/data/estimate/1690904_0/gallery_5fc751a63ed23.jpg,N
587,1258407,13489395,/data/estimate/1258407_0/gallery_5fc752e7bbbe1.jpg,N
588,1302124,13489434,/data/estimate/1302124_0/gallery_5fc7530e19157.jpg,N
589,1637364,13489542,/data/estimate/1637364_0/gallery_5fc753731ae0b.jpg,N
590,1637364,13489542,/data/estimate/1637364_0/gallery_5fc7537275a31.jpg,N
591,1050110,13489551,/data/estimate/1050110_0/gallery_5fc7537b20034.jpg,N
592,1340379,13489577,/data/estimate/1340379_0/gallery_5fc753970ccea.jpg,N
593,165974,13489614,/data/estimate/165974_0/gallery_5fc753b405888.jpg,N
594,472909,13489775,/data/estimate/472909_0/gallery_5fc7546141cf9.jpg,N
595,1229155,13489822,/data/estimate/1229155_0/gallery_5fc75487398e4.jpg,N
596,1391169,13489832,/data/estimate/1391169_0/gallery_5fc754907150a.jpg,N
597,479245,13489840,/data/estimate/479245_0/gallery_5fc7549bb6168.jpg,N
598,1392773,13489929,/data/estimate/1392773_0/gallery_5fc754f89640a.jpg,N
599,1525640,13490109,/data/estimate/1525640_0/gallery_5fc755ba7e82f.jpg,N
600,1624860,13490180,/data/estimate/1624860_0/gallery_5fc756129397e.jpg,N
601,1349691,13490392,/data/estimate/1349691_0/gallery_5fc756e60d967.jpg,N
602,1388876,13490425,/data/estimate/1388876_0/gallery_5fc75713e3da8.jpg,N
603,1071770,13490448,/data/estimate/1071770_0/gallery_5fc757260c4e4.jpg,N
604,1071770,13490448,/data/estimate/1071770_0/gallery_5fc75726def99.jpg,N
605,865125,13490553,/data/estimate/865125_0/gallery_5fc7579c3d2f9.jpg,N
606,1603539,13490641,/data/estimate/1603539_0/gallery_5fc758075dc25.jpg,N
607,904438,13490642,/data/estimate/904438_0/gallery_5fc75807d982a.jpg,N
608,1628385,13490751,/data/estimate/1628385_0/gallery_5fc7587f24144.jpg,N
609,1549130,13490752,/data/estimate/1549130_0/gallery_5fc7587fb8866.jpg,N
610,1549130,13490752,/data/estimate/1549130_0/gallery_5fc7587de853e.jpg,N
611,1673902,13490813,/data/estimate/1673902_0/gallery_5fc758b959ff9.jpg,N
612,1225946,13490826,/data/estimate/1225946_0/gallery_5fc758c756845.jpg,N
613,1564302,13491050,/data/estimate/1564302_0/gallery_5fc759b2b0123.jpg,N
